position,GSR_Reading,Time_Stamp
810,501.0,8_30_0_14627
811,501.0,8_30_0_14643
812,502.0,8_30_0_14660
813,502.0,8_30_0_14677
814,502.0,8_30_0_14694
815,502.0,8_30_0_14710
816,502.0,8_30_0_14726
817,501.0,8_30_0_14743
818,502.0,8_30_0_14760
819,502.0,8_30_0_14777
820,502.0,8_30_0_14793
821,502.0,8_30_0_14810
822,502.0,8_30_1_14827
823,502.0,8_30_1_14843
824,502.0,8_30_1_14860
825,502.0,8_30_1_14876
826,501.0,8_30_1_14894
827,502.0,8_30_1_14910
828,502.0,8_30_1_14927
829,502.0,8_30_1_14944
830,502.0,8_30_1_14960
831,502.0,8_30_1_14977
832,502.0,8_30_1_14994
833,502.0,8_30_1_15010
834,501.0,8_30_1_15026
835,501.0,8_30_1_15043
836,502.0,8_30_1_15060
837,502.0,8_30_1_15077
838,503.0,8_30_1_15094
839,502.0,8_30_1_15110
840,501.0,8_30_1_15127
841,501.0,8_30_1_15144
842,501.0,8_30_1_15161
843,502.0,8_30_1_15176
844,502.0,8_30_1_15193
845,503.0,8_30_1_15210
846,502.0,8_30_1_15227
847,503.0,8_30_1_15244
848,502.0,8_30_1_15261
849,501.0,8_30_1_15276
850,502.0,8_30_1_15293
851,502.0,8_30_1_15310
852,503.0,8_30_1_15327
853,502.0,8_30_1_15344
854,502.0,8_30_1_15360
855,502.0,8_30_1_15377
856,502.0,8_30_1_15394
857,501.0,8_30_1_15410
858,502.0,8_30_1_15427
859,502.0,8_30_1_15443
860,502.0,8_30_1_15460
861,502.0,8_30_1_15477
862,501.0,8_30_1_15494
863,502.0,8_30_1_15510
864,501.0,8_30_1_15527
865,501.0,8_30_1_15543
866,503.0,8_30_1_15560
867,502.0,8_30_1_15576
868,502.0,8_30_1_15593
869,502.0,8_30_1_15611
870,502.0,8_30_1_15627
871,501.0,8_30_1_15643
872,502.0,8_30_1_15660
873,502.0,8_30_1_15677
874,502.0,8_30_1_15693
875,502.0,8_30_1_15710
876,502.0,8_30_1_15727
877,502.0,8_30_1_15743
878,502.0,8_30_1_15760
879,501.0,8_30_1_15777
880,501.0,8_30_1_15794
881,502.0,8_30_1_15810
882,503.0,8_30_2_15827
883,502.0,8_30_2_15843
884,502.0,8_30_2_15861
885,502.0,8_30_2_15877
886,501.0,8_30_2_15894
887,501.0,8_30_2_15911
888,501.0,8_30_2_15927
889,502.0,8_30_2_15944
890,502.0,8_30_2_15961
891,502.0,8_30_2_15977
892,502.0,8_30_2_15993
893,502.0,8_30_2_16010
