position,GSR_Reading,Time_Stamp
675,502.0,11_38_18_28788
676,502.0,11_38_18_28837
677,502.0,11_38_18_28870
678,502.0,11_38_18_28920
679,502.0,11_38_18_28954
680,503.0,11_38_18_28988
681,502.0,11_38_18_29037
682,502.0,11_38_18_29071
683,502.0,11_38_18_29121
684,503.0,11_38_18_29154
685,503.0,11_38_18_29204
686,502.0,11_38_18_29238
687,502.0,11_38_18_29287
688,502.0,11_38_18_29321
689,502.0,11_38_18_29371
690,502.0,11_38_18_29404
691,502.0,11_38_19_29454
692,502.0,11_38_19_29487
693,502.0,11_38_19_29520
694,502.0,11_38_19_29571
695,502.0,11_38_19_29620
696,502.0,11_38_19_29654
697,502.0,11_38_19_29687
698,502.0,11_38_19_29737
699,502.0,11_38_19_29771
700,503.0,11_38_19_29820
701,503.0,11_38_19_29854
702,502.0,11_38_19_29904
703,503.0,11_38_19_29937
704,502.0,11_38_19_29971
705,502.0,11_38_19_30021
706,503.0,11_38_19_30071
707,502.0,11_38_19_30105
708,502.0,11_38_19_30154
709,502.0,11_38_19_30187
710,502.0,11_38_19_30221
711,502.0,11_38_19_30271
712,502.0,11_38_19_30304
713,503.0,11_38_19_30354
714,502.0,11_38_19_30388
715,502.0,11_38_20_30437
716,502.0,11_38_20_30471
717,503.0,11_38_20_30521
718,502.0,11_38_20_30554
719,503.0,11_38_20_30604
720,503.0,11_38_20_30638
721,502.0,11_38_20_30687
722,503.0,11_38_20_30721
723,502.0,11_38_20_30755
724,502.0,11_38_20_30805
725,502.0,11_38_20_30837
726,502.0,11_38_20_30887
727,502.0,11_38_20_30921
728,502.0,11_38_20_30971
729,502.0,11_38_20_31004
730,502.0,11_38_20_31055
731,503.0,11_38_20_31089
732,502.0,11_38_20_31139
733,503.0,11_38_20_31172
734,502.0,11_38_20_31222
735,502.0,11_38_20_31256
736,502.0,11_38_20_31306
737,503.0,11_38_20_31339
738,503.0,11_38_20_31372
739,502.0,11_38_21_31422
740,503.0,11_38_21_31456
741,503.0,11_38_21_31506
742,502.0,11_38_21_31539
743,502.0,11_38_21_31589
744,503.0,11_38_21_31622
745,502.0,11_38_21_31673
746,502.0,11_38_21_31705
747,502.0,11_38_21_31755
748,502.0,11_38_21_31789
749,502.0,11_38_21_31839
750,502.0,11_38_21_31872
751,502.0,11_38_21_31906
752,502.0,11_38_21_31956
753,503.0,11_38_21_31989
754,502.0,11_38_21_32039
755,502.0,11_38_21_32072
756,503.0,11_38_21_32123
757,502.0,11_38_21_32156
758,502.0,11_38_21_32206
759,502.0,11_38_21_32239
760,503.0,11_38_21_32289
761,502.0,11_38_21_32322
762,502.0,11_38_21_32356
763,502.0,11_38_21_32406
764,502.0,11_38_22_32439
765,502.0,11_38_22_32489
766,502.0,11_38_22_32523
767,502.0,11_38_22_32572
768,502.0,11_38_22_32606
769,502.0,11_38_22_32656
770,502.0,11_38_22_32689
771,502.0,11_38_22_32739
772,502.0,11_38_22_32772
773,503.0,11_38_22_32822
774,502.0,11_38_22_32855
775,503.0,11_38_22_32906
776,502.0,11_38_22_32939
777,503.0,11_38_22_32989
778,502.0,11_38_22_33023
779,502.0,11_38_22_33056
780,503.0,11_38_22_33106
781,503.0,11_38_22_33139
782,503.0,11_38_22_33189
783,502.0,11_38_22_33222
784,503.0,11_38_22_33272
785,502.0,11_38_22_33306
786,502.0,11_38_22_33356
787,502.0,11_38_22_33389
788,502.0,11_38_23_33439
789,502.0,11_38_23_33472
790,502.0,11_38_23_33505
791,503.0,11_38_23_33556
792,502.0,11_38_23_33589
793,502.0,11_38_23_33640
794,503.0,11_38_23_33673
795,502.0,11_38_23_33722
796,503.0,11_38_23_33756
797,503.0,11_38_23_33805
798,503.0,11_38_23_33839
799,503.0,11_38_23_33890
800,503.0,11_38_23_33922
801,503.0,11_38_23_33956
802,503.0,11_38_23_34005
803,502.0,11_38_23_34056
804,502.0,11_38_23_34089
805,502.0,11_38_23_34139
806,502.0,11_38_23_34173
807,502.0,11_38_23_34206
808,503.0,11_38_23_34256
809,502.0,11_38_23_34290
810,503.0,11_38_23_34340
811,502.0,11_38_23_34373
812,503.0,11_38_24_34423
813,502.0,11_38_24_34455
814,503.0,11_38_24_34506
815,503.0,11_38_24_34539
816,502.0,11_38_24_34590
817,503.0,11_38_24_34623
818,502.0,11_38_24_34672
819,503.0,11_38_24_34706
820,502.0,11_38_24_34739
821,502.0,11_38_24_34790
822,502.0,11_38_24_34823
823,502.0,11_38_24_34872
824,502.0,11_38_24_34906
825,502.0,11_38_24_34956
826,502.0,11_38_24_34989
827,502.0,11_38_24_35039
828,502.0,11_38_24_35073
829,502.0,11_38_24_35122
830,502.0,11_38_24_35156
831,503.0,11_38_24_35189
832,503.0,11_38_24_35239
833,503.0,11_38_24_35273
834,502.0,11_38_24_35322
835,502.0,11_38_24_35356
836,503.0,11_38_24_35406
837,503.0,11_38_25_35439
838,502.0,11_38_25_35489
839,503.0,11_38_25_35523
840,502.0,11_38_25_35573
841,502.0,11_38_25_35606
842,502.0,11_38_25_35656
843,502.0,11_38_25_35689
844,502.0,11_38_25_35739
845,502.0,11_38_25_35772
846,502.0,11_38_25_35823
847,503.0,11_38_25_35856
848,503.0,11_38_25_35906
849,502.0,11_38_25_35939
850,503.0,11_38_25_35973
851,502.0,11_38_25_36023
852,502.0,11_38_25_36056
853,503.0,11_38_25_36106
854,503.0,11_38_25_36139
855,503.0,11_38_25_36189
856,503.0,11_38_25_36222
857,503.0,11_38_25_36272
858,502.0,11_38_25_36306
859,502.0,11_38_25_36356
860,502.0,11_38_25_36390
861,502.0,11_38_26_36423
862,502.0,11_38_26_36472
863,502.0,11_38_26_36505
864,502.0,11_38_26_36556
865,503.0,11_38_26_36606
866,502.0,11_38_26_36639
867,502.0,11_38_26_36672
868,502.0,11_38_26_36723
869,502.0,11_38_26_36756
870,503.0,11_38_26_36806
871,502.0,11_38_26_36839
872,502.0,11_38_26_36889
873,503.0,11_38_26_36923
874,503.0,11_38_26_36956
875,503.0,11_38_26_37006
876,502.0,11_38_26_37056
877,502.0,11_38_26_37089
878,502.0,11_38_26_37123
879,502.0,11_38_26_37173
880,502.0,11_38_26_37206
881,502.0,11_38_26_37256
882,503.0,11_38_26_37289
883,502.0,11_38_26_37339
884,502.0,11_38_26_37373
885,503.0,11_38_27_37423
886,502.0,11_38_27_37456
887,503.0,11_38_27_37506
888,502.0,11_38_27_37540
889,503.0,11_38_27_37590
890,503.0,11_38_27_37623
891,503.0,11_38_27_37656
892,503.0,11_38_27_37706
893,503.0,11_38_27_37740
894,502.0,11_38_27_37789
895,502.0,11_38_27_37823
896,503.0,11_38_27_37872
897,502.0,11_38_27_37906
898,502.0,11_38_27_37956
899,502.0,11_38_27_37989
900,502.0,11_38_27_38041
901,502.0,11_38_27_38072
902,502.0,11_38_27_38123
903,502.0,11_38_27_38156
904,502.0,11_38_27_38189
905,502.0,11_38_27_38239
906,502.0,11_38_27_38273
907,503.0,11_38_27_38323
908,502.0,11_38_27_38356
909,502.0,11_38_27_38406
910,503.0,11_38_28_38440
911,503.0,11_38_28_38489
912,502.0,11_38_28_38523
913,502.0,11_38_28_38573
914,503.0,11_38_28_38606
915,502.0,11_38_28_38656
916,502.0,11_38_28_38690
917,503.0,11_38_28_38739
918,502.0,11_38_28_38773
919,502.0,11_38_28_38823
920,502.0,11_38_28_38856
921,502.0,11_38_28_38889
922,502.0,11_38_28_38939
923,502.0,11_38_28_38973
924,502.0,11_38_28_39023
925,502.0,11_38_28_39056
926,503.0,11_38_28_39107
927,503.0,11_38_28_39140
