X-Position,Current_Reading,Time_Stamp
1808,504.0,22_42_22_74727
1809,502.0,22_42_22_74778
1810,504.0,22_42_22_74814
1811,508.0,22_42_22_74849
1812,503.0,22_42_22_74901
1813,507.0,22_42_22_74935
1814,505.0,22_42_22_74968
1815,503.0,22_42_22_75016
1816,503.0,22_42_22_75052
1817,503.0,22_42_23_75103
1818,503.0,22_42_23_75152
1819,504.0,22_42_23_75170
1820,503.0,22_42_23_75221
1821,503.0,22_42_23_75257
1822,512.0,22_42_23_75290
1823,503.0,22_42_23_75341
1824,512.0,22_42_23_75374
1825,504.0,22_42_23_75423
1826,508.0,22_42_23_75457
1827,504.0,22_42_23_75507
1828,503.0,22_42_23_75556
1829,502.0,22_42_23_75573
1830,513.0,22_42_23_75623
1831,502.0,22_42_23_75659
1832,501.0,22_42_23_75710
1833,503.0,22_42_23_75759
1834,501.0,22_42_23_75777
1835,502.0,22_42_23_75826
1836,510.0,22_42_23_75862
1837,501.0,22_42_23_75912
1838,500.0,22_42_23_75961
1839,502.0,22_42_23_75998
1840,502.0,22_42_23_76032
1841,504.0,22_42_24_76066
1842,501.0,22_42_24_76116
1843,502.0,22_42_24_76149
1844,508.0,22_42_24_76197
1845,503.0,22_42_24_76234
1846,502.0,22_42_24_76267
1847,503.0,22_42_24_76301
1848,506.0,22_42_24_76352
1849,502.0,22_42_24_76385
1850,503.0,22_42_24_76435
1851,503.0,22_42_24_76468
1852,503.0,22_42_24_76519
1853,503.0,22_42_24_76552
1854,504.0,22_42_24_76585
1855,510.0,22_42_24_76635
1856,504.0,22_42_24_76668
1857,507.0,22_42_24_76717
1858,504.0,22_42_24_76751
1859,505.0,22_42_24_76785
1860,504.0,22_42_24_76838
1861,503.0,22_42_24_76872
1862,504.0,22_42_24_76920
1863,509.0,22_42_24_76954
1864,503.0,22_42_24_76988
1865,503.0,22_42_24_77038
1866,503.0,22_42_25_77069
1867,511.0,22_42_25_77119
1868,511.0,22_42_25_77153
1869,502.0,22_42_25_77203
1870,502.0,22_42_25_77237
1871,503.0,22_42_25_77287
1872,501.0,22_42_25_77319
1873,501.0,22_42_25_77353
1874,507.0,22_42_25_77404
1875,501.0,22_42_25_77436
1876,500.0,22_42_25_77485
1877,503.0,22_42_25_77519
1878,501.0,22_42_25_77569
1879,502.0,22_42_25_77602
1880,501.0,22_42_25_77635
1881,501.0,22_42_25_77684
1882,502.0,22_42_25_77718
1883,502.0,22_42_25_77768
1884,502.0,22_42_25_77818
1885,502.0,22_42_25_77856
1886,502.0,22_42_25_77889
1887,502.0,22_42_25_77923
1888,502.0,22_42_25_77973
1889,502.0,22_42_25_78022
1890,503.0,22_42_25_78040
1891,503.0,22_42_26_78089
1892,503.0,22_42_26_78126
1893,512.0,22_42_26_78160
1894,503.0,22_42_26_78225
1895,504.0,22_42_26_78243
1896,505.0,22_42_26_78293
1897,510.0,22_42_26_78329
1898,504.0,22_42_26_78362
1899,504.0,22_42_26_78413
1900,504.0,22_42_26_78446
1901,503.0,22_42_26_78495
1902,503.0,22_42_26_78529
1903,503.0,22_42_26_78579
1904,503.0,22_42_26_78628
1905,509.0,22_42_26_78645
1906,508.0,22_42_26_78694
1907,503.0,22_42_26_78731
1908,502.0,22_42_26_78782
1909,503.0,22_42_26_78831
1910,502.0,22_42_26_78848
1911,501.0,22_42_26_78897
1912,501.0,22_42_26_78931
1913,501.0,22_42_26_79000
1914,502.0,22_42_26_79017
1915,501.0,22_42_27_79067
1916,501.0,22_42_27_79103
1917,500.0,22_42_27_79137
1918,501.0,22_42_27_79171
1919,506.0,22_42_27_79222
1920,502.0,22_42_27_79255
1921,503.0,22_42_27_79303
1922,502.0,22_42_27_79340
1923,502.0,22_42_27_79373
1924,502.0,22_42_27_79424
1925,502.0,22_42_27_79457
1926,512.0,22_42_27_79506
1927,503.0,22_42_27_79542
1928,503.0,22_42_27_79575
1929,506.0,22_42_27_79626
1930,508.0,22_42_27_79659
1931,503.0,22_42_27_79708
1932,514.0,22_42_27_79742
1933,507.0,22_42_27_79775
1934,504.0,22_42_27_79826
1935,505.0,22_42_27_79859
1936,512.0,22_42_27_79908
1937,511.0,22_42_27_79942
1938,508.0,22_42_27_79993
1939,510.0,22_42_27_80026
1940,503.0,22_42_27_80060
1941,504.0,22_42_28_80109
1942,508.0,22_42_28_80143
1943,509.0,22_42_28_80192
1944,503.0,22_42_28_80226
1945,503.0,22_42_28_80260
1946,503.0,22_42_28_80311
1947,503.0,22_42_28_80344
1948,502.0,22_42_28_80392
1949,502.0,22_42_28_80426
1950,503.0,22_42_28_80477
1951,501.0,22_42_28_80510
1952,502.0,22_42_28_80559
1953,501.0,22_42_28_80592
1954,501.0,22_42_28_80626
1955,500.0,22_42_28_80677
1956,501.0,22_42_28_80710
1957,502.0,22_42_28_80759
1958,501.0,22_42_28_80792
1959,501.0,22_42_28_80844
1960,504.0,22_42_28_80892
1961,504.0,22_42_28_80909
1962,503.0,22_42_28_80960
1963,508.0,22_42_28_80994
1964,503.0,22_42_28_81030
1965,505.0,22_42_29_81081
1966,504.0,22_42_29_81131
1967,506.0,22_42_29_81149
1968,503.0,22_42_29_81198
1969,503.0,22_42_29_81235
1970,503.0,22_42_29_81302
1971,503.0,22_42_29_81319
1972,503.0,22_42_29_81369
1973,503.0,22_42_29_81407
1974,503.0,22_42_29_81439
1975,504.0,22_42_29_81473
1976,503.0,22_42_29_81524
1977,503.0,22_42_29_81557
1978,503.0,22_42_29_81607
1979,510.0,22_42_29_81639
1980,513.0,22_42_29_81673
1981,504.0,22_42_29_81724
1982,503.0,22_42_29_81757
1983,504.0,22_42_29_81807
1984,504.0,22_42_29_81840
1985,503.0,22_42_29_81889
1986,505.0,22_42_29_81925
1987,503.0,22_42_29_81958
1988,503.0,22_42_29_82009
1989,503.0,22_42_29_82042
1990,501.0,22_42_30_82091
1991,507.0,22_42_30_82125
1992,504.0,22_42_30_82175
1993,501.0,22_42_30_82207
1994,501.0,22_42_30_82242
1995,504.0,22_42_30_82292
1996,505.0,22_42_30_82326
1997,501.0,22_42_30_82375
1998,502.0,22_42_30_82409
1999,503.0,22_42_30_82442
2000,501.0,22_42_30_82492
2001,501.0,22_42_30_82525
2002,504.0,22_42_30_82576
2003,505.0,22_42_30_82623
2004,506.0,22_42_30_82659
2005,502.0,22_42_30_82692
2006,502.0,22_42_30_82726
2007,503.0,22_42_30_82777
2008,503.0,22_42_30_82826
2009,504.0,22_42_30_82862
2010,503.0,22_42_30_82895
2011,503.0,22_42_30_82929
2012,504.0,22_42_30_82996
2013,503.0,22_42_30_83012
2014,503.0,22_42_31_83063
2015,507.0,22_42_31_83095
2016,514.0,22_42_31_83135
2017,503.0,22_42_31_83185
2018,506.0,22_42_31_83218
2019,504.0,22_42_31_83252
2020,508.0,22_42_31_83300
2021,506.0,22_42_31_83335
2022,507.0,22_42_31_83385
2023,504.0,22_42_31_83419
2024,511.0,22_42_31_83466
2025,504.0,22_42_31_83504
2026,504.0,22_42_31_83537
2027,503.0,22_42_31_83589
2028,510.0,22_42_31_83622
2029,513.0,22_42_31_83655
2030,501.0,22_42_31_83705
2031,501.0,22_42_31_83737
2032,501.0,22_42_31_83789
2033,502.0,22_42_31_83821
2034,501.0,22_42_31_83871
2035,501.0,22_42_31_83904
2036,501.0,22_42_31_83938
2037,501.0,22_42_31_83989
2038,502.0,22_42_31_84022
2039,501.0,22_42_32_84071
2040,502.0,22_42_32_84105
2041,502.0,22_42_32_84155
2042,503.0,22_42_32_84203
2043,503.0,22_42_32_84220
2044,502.0,22_42_32_84270
2045,502.0,22_42_32_84306
2046,502.0,22_42_32_84357
2047,503.0,22_42_32_84407
2048,503.0,22_42_32_84424
2049,502.0,22_42_32_84474
2050,503.0,22_42_32_84511
2051,504.0,22_42_32_84544
2052,509.0,22_42_32_84595
2053,504.0,22_42_32_84628
2054,508.0,22_42_32_84677
2055,504.0,22_42_32_84712
2056,504.0,22_42_32_84744
2057,504.0,22_42_32_84795
2058,506.0,22_42_32_84828
2059,509.0,22_42_32_84877
2060,504.0,22_42_32_84911
2061,504.0,22_42_32_84962
2062,505.0,22_42_32_84996
2063,503.0,22_42_32_85029
2064,503.0,22_42_33_85078
2065,504.0,22_42_33_85112
2066,503.0,22_42_33_85161
2067,504.0,22_42_33_85193
2068,504.0,22_42_33_85245
2069,504.0,22_42_33_85278
2070,502.0,22_42_33_85311
2071,502.0,22_42_33_85360
2072,502.0,22_42_33_85393
2073,501.0,22_42_33_85445
2074,502.0,22_42_33_85477
2075,501.0,22_42_33_85526
2076,501.0,22_42_33_85561
2077,500.0,22_42_33_85596
2078,501.0,22_42_33_85663
2079,502.0,22_42_33_85681
2080,501.0,22_42_33_85733
2081,501.0,22_42_33_85770
2082,501.0,22_42_33_85803
2083,511.0,22_42_33_85837
2084,504.0,22_42_33_85888
2085,511.0,22_42_33_85921
2086,504.0,22_42_33_85971
2087,502.0,22_42_33_86003
2088,503.0,22_42_33_86054
2089,502.0,22_42_34_86102
2090,502.0,22_42_34_86119
2091,503.0,22_42_34_86173
2092,506.0,22_42_34_86206
2093,503.0,22_42_34_86240
2094,504.0,22_42_34_86307
2095,503.0,22_42_34_86323
2096,503.0,22_42_34_86373
2097,503.0,22_42_34_86406
2098,504.0,22_42_34_86443
2099,504.0,22_42_34_86510
2100,504.0,22_42_34_86527
2101,504.0,22_42_34_86577
2102,503.0,22_42_34_86613
2103,503.0,22_42_34_86646
2104,503.0,22_42_34_86713
2105,504.0,22_42_34_86731
2106,504.0,22_42_34_86781
2107,503.0,22_42_34_86830
2108,504.0,22_42_34_86846
2109,503.0,22_42_34_86896
2110,503.0,22_42_34_86928
2111,503.0,22_42_34_86979
2112,502.0,22_42_34_87012
2113,502.0,22_42_34_87061
2114,501.0,22_42_35_87094
2115,503.0,22_42_35_87145
2116,501.0,22_42_35_87178
2117,501.0,22_42_35_87211
2118,502.0,22_42_35_87261
2119,500.0,22_42_35_87294
2120,501.0,22_42_35_87345
2121,504.0,22_42_35_87378
2122,502.0,22_42_35_87428
2123,501.0,22_42_35_87460
2124,502.0,22_42_35_87494
2125,502.0,22_42_35_87545
2126,502.0,22_42_35_87578
2127,502.0,22_42_35_87628
2128,502.0,22_42_35_87660
2129,502.0,22_42_35_87695
2130,502.0,22_42_35_87745
2131,503.0,22_42_35_87779
2132,505.0,22_42_35_87828
2133,503.0,22_42_35_87861
2134,504.0,22_42_35_87911
2135,503.0,22_42_35_87945
2136,503.0,22_42_35_87978
2137,503.0,22_42_35_88028
2138,503.0,22_42_35_88060
2139,503.0,22_42_36_88110
2140,504.0,22_42_36_88141
2141,504.0,22_42_36_88191
2142,503.0,22_42_36_88224
2143,504.0,22_42_36_88274
2144,503.0,22_42_36_88306
2145,503.0,22_42_36_88340
2146,507.0,22_42_36_88391
2147,504.0,22_42_36_88424
2148,506.0,22_42_36_88474
2149,504.0,22_42_36_88506
2150,513.0,22_42_36_88555
2151,503.0,22_42_36_88589
2152,503.0,22_42_36_88639
2153,503.0,22_42_36_88672
2154,502.0,22_42_36_88705
2155,504.0,22_42_36_88754
2156,508.0,22_42_36_88788
2157,501.0,22_42_36_88839
2158,501.0,22_42_36_88872
2159,501.0,22_42_36_88921
2160,502.0,22_42_36_88954
2161,501.0,22_42_36_88988
2162,512.0,22_42_36_89039
2163,509.0,22_42_37_89072
2164,501.0,22_42_37_89120
2165,506.0,22_42_37_89154
2166,503.0,22_42_37_89205
2167,501.0,22_42_37_89239
2168,502.0,22_42_37_89272
2169,502.0,22_42_37_89320
2170,504.0,22_42_37_89354
2171,502.0,22_42_37_89405
2172,505.0,22_42_37_89439
2173,507.0,22_42_37_89472
2174,504.0,22_42_37_89522
2175,507.0,22_42_37_89554
2176,504.0,22_42_37_89620
2177,506.0,22_42_37_89638
2178,505.0,22_42_37_89687
2179,506.0,22_42_37_89726
2180,503.0,22_42_37_89759
2181,506.0,22_42_37_89810
2182,509.0,22_42_37_89859
2183,509.0,22_42_37_89876
2184,512.0,22_42_37_89926
2185,514.0,22_42_37_89958
2186,510.0,22_42_37_90008
2187,505.0,22_42_37_90039
2188,508.0,22_42_38_90090
2189,504.0,22_42_38_90123
2190,503.0,22_42_38_90172
2191,504.0,22_42_38_90206
2192,503.0,22_42_38_90256
2193,503.0,22_42_38_90289
2194,503.0,22_42_38_90322
2195,503.0,22_42_38_90371
2196,502.0,22_42_38_90404
2197,502.0,22_42_38_90455
2198,507.0,22_42_38_90488
2199,504.0,22_42_38_90537
2200,501.0,22_42_38_90570
2201,501.0,22_42_38_90605
2202,501.0,22_42_38_90654
2203,501.0,22_42_38_90688
2204,505.0,22_42_38_90736
2205,501.0,22_42_38_90770
2206,501.0,22_42_38_90821
2207,502.0,22_42_38_90855
2208,502.0,22_42_38_90888
2209,502.0,22_42_38_90938
2210,502.0,22_42_38_90970
2211,503.0,22_42_38_91022
2212,506.0,22_42_38_91055
2213,502.0,22_42_39_91088
2214,502.0,22_42_39_91138
2215,504.0,22_42_39_91171
2216,503.0,22_42_39_91222
2217,504.0,22_42_39_91255
2218,503.0,22_42_39_91304
2219,504.0,22_42_39_91337
2220,503.0,22_42_39_91370
2221,503.0,22_42_39_91421
2222,504.0,22_42_39_91454
2223,504.0,22_42_39_91503
2224,503.0,22_42_39_91537
2225,503.0,22_42_39_91587
2226,505.0,22_42_39_91620
2227,506.0,22_42_39_91653
2228,503.0,22_42_39_91702
2229,504.0,22_42_39_91735
2230,505.0,22_42_39_91785
2231,503.0,22_42_39_91817
2232,503.0,22_42_39_91868
2233,503.0,22_42_39_91901
2234,507.0,22_42_39_91950
2235,503.0,22_42_39_91982
2236,503.0,22_42_39_92031
2237,506.0,22_42_40_92064
2238,502.0,22_42_40_92098
2239,501.0,22_42_40_92146
2240,501.0,22_42_40_92180
2241,502.0,22_42_40_92246
2242,501.0,22_42_40_92264
2243,502.0,22_42_40_92312
2244,508.0,22_42_40_92348
2245,501.0,22_42_40_92382
2246,500.0,22_42_40_92449
2247,508.0,22_42_40_92467
2248,507.0,22_42_40_92516
2249,502.0,22_42_40_92550
2250,506.0,22_42_40_92585
2251,509.0,22_42_40_92637
2252,506.0,22_42_40_92686
2253,505.0,22_42_40_92722
2254,512.0,22_42_40_92755
2255,502.0,22_42_40_92789
2256,509.0,22_42_40_92839
2257,503.0,22_42_40_92888
2258,503.0,22_42_40_92906
2259,503.0,22_42_40_92954
2260,505.0,22_42_40_92989
2261,504.0,22_42_40_93057
2262,504.0,22_42_41_93075
2263,504.0,22_42_41_93124
2264,505.0,22_42_41_93162
2265,504.0,22_42_41_93195
2266,503.0,22_42_41_93229
2267,510.0,22_42_41_93295
2268,504.0,22_42_41_93312
2269,513.0,22_42_41_93362
2270,503.0,22_42_41_93397
2271,503.0,22_42_41_93448
2272,503.0,22_42_41_93497
2273,507.0,22_42_41_93514
2274,504.0,22_42_41_93564
2275,503.0,22_42_41_93597
2276,503.0,22_42_41_93633
2277,503.0,22_42_41_93701
2278,502.0,22_42_41_93717
2279,502.0,22_42_41_93766
2280,501.0,22_42_41_93797
2281,503.0,22_42_41_93848
2282,501.0,22_42_41_93881
2283,502.0,22_42_41_93930
2284,501.0,22_42_41_93963
2285,500.0,22_42_41_94014
2286,501.0,22_42_41_94047
2287,503.0,22_42_42_94081
2288,506.0,22_42_42_94130
2289,503.0,22_42_42_94163
2290,511.0,22_42_42_94213
2291,502.0,22_42_42_94247
2292,505.0,22_42_42_94295
2293,504.0,22_42_42_94330
2294,509.0,22_42_42_94362
2295,504.0,22_42_42_94413
2296,503.0,22_42_42_94446
2297,502.0,22_42_42_94495
2298,503.0,22_42_42_94529
2299,503.0,22_42_42_94579
2300,503.0,22_42_42_94612
2301,503.0,22_42_42_94645
2302,504.0,22_42_42_94694
2303,504.0,22_42_42_94727
2304,504.0,22_42_42_94777
2305,503.0,22_42_42_94809
2306,503.0,22_42_42_94858
2307,504.0,22_42_42_94890
2308,514.0,22_42_42_94938
2309,511.0,22_42_42_94972
2310,504.0,22_42_42_95023
2311,503.0,22_42_42_95056
2312,504.0,22_42_43_95089
2313,504.0,22_42_43_95139
2314,503.0,22_42_43_95172
2315,509.0,22_42_43_95223
2316,502.0,22_42_43_95257
2317,502.0,22_42_43_95289
2318,502.0,22_42_43_95339
2319,502.0,22_42_43_95372
2320,501.0,22_42_43_95423
2321,501.0,22_42_43_95456
2322,501.0,22_42_43_95505
2323,501.0,22_42_43_95539
2324,500.0,22_42_43_95590
2325,510.0,22_42_43_95623
2326,502.0,22_42_43_95671
2327,503.0,22_42_43_95707
2328,511.0,22_42_43_95741
2329,501.0,22_42_43_95807
2330,502.0,22_42_43_95825
2331,502.0,22_42_43_95873
2332,502.0,22_42_43_95911
2333,503.0,22_42_43_95944
2334,503.0,22_42_43_95977
2335,503.0,22_42_43_96044
2336,504.0,22_42_43_96061
2337,505.0,22_42_44_96111
2338,503.0,22_42_44_96147
2339,503.0,22_42_44_96179
2340,503.0,22_42_44_96229
2341,510.0,22_42_44_96265
2342,503.0,22_42_44_96316
2343,505.0,22_42_44_96349
2344,507.0,22_42_44_96382
2345,505.0,22_42_44_96431
2346,504.0,22_42_44_96465
2347,504.0,22_42_44_96516
2348,506.0,22_42_44_96549
2349,503.0,22_42_44_96583
2350,503.0,22_42_44_96631
2351,505.0,22_42_44_96665
2352,503.0,22_42_44_96715
2353,508.0,22_42_44_96764
2354,505.0,22_42_44_96800
2355,504.0,22_42_44_96834
2356,502.0,22_42_44_96867
2357,501.0,22_42_44_96918
2358,505.0,22_42_44_96951
2359,501.0,22_42_44_97000
2360,502.0,22_42_44_97037
2361,503.0,22_42_45_97070
2362,502.0,22_42_45_97137
2363,502.0,22_42_45_97155
2364,506.0,22_42_45_97205
2365,501.0,22_42_45_97240
2366,501.0,22_42_45_97273
2367,501.0,22_42_45_97342
2368,502.0,22_42_45_97343
2369,502.0,22_42_45_97416
2370,502.0,22_42_45_97434
2371,502.0,22_42_45_97483
2372,502.0,22_42_45_97520
2373,502.0,22_42_45_97553
2374,503.0,22_42_45_97619
2375,503.0,22_42_45_97637
2376,504.0,22_42_45_97687
2377,503.0,22_42_45_97721
2378,511.0,22_42_45_97754
2379,503.0,22_42_45_97823
2380,504.0,22_42_45_97841
2381,508.0,22_42_45_97890
2382,503.0,22_42_45_97926
2383,505.0,22_42_45_97959
2384,503.0,22_42_45_98027
2385,507.0,22_42_45_98044
2386,504.0,22_42_46_98094
2387,504.0,22_42_46_98112
2388,504.0,22_42_46_98167
2389,503.0,22_42_46_98201
2390,504.0,22_42_46_98267
2391,509.0,22_42_46_98285
2392,504.0,22_42_46_98334
2393,502.0,22_42_46_98370
2394,502.0,22_42_46_98403
2395,503.0,22_42_46_98470
2396,505.0,22_42_46_98488
2397,501.0,22_42_46_98539
2398,505.0,22_42_46_98574
2399,503.0,22_42_46_98608
2400,501.0,22_42_46_98674
2401,501.0,22_42_46_98692
2402,509.0,22_42_46_98742
2403,512.0,22_42_46_98779
2404,501.0,22_42_46_98812
2405,501.0,22_42_46_98846
2406,502.0,22_42_46_98897
2407,502.0,22_42_46_98930
2408,504.0,22_42_46_98980
2409,502.0,22_42_46_99012
2410,502.0,22_42_47_99063
2411,503.0,22_42_47_99111
2412,503.0,22_42_47_99129
2413,507.0,22_42_47_99184
2414,504.0,22_42_47_99218
2415,510.0,22_42_47_99252
2416,503.0,22_42_47_99318
2417,504.0,22_42_47_99335
2418,503.0,22_42_47_99384
2419,503.0,22_42_47_99416
2420,503.0,22_42_47_99466
2421,504.0,22_42_47_99499
2422,503.0,22_42_47_99532
2423,504.0,22_42_47_99581
2424,504.0,22_42_47_99615
2425,504.0,22_42_47_99665
2426,503.0,22_42_47_99698
2427,503.0,22_42_47_99747
2428,505.0,22_42_47_99780
2429,505.0,22_42_47_99831
2430,502.0,22_42_47_99864
2431,507.0,22_42_47_99897
2432,502.0,22_42_47_99946
2433,501.0,22_42_47_99979
2434,504.0,22_42_47_100030
2435,501.0,22_42_48_100063
2436,500.0,22_42_48_100096
2437,503.0,22_42_48_100145
2438,509.0,22_42_48_100197
2439,501.0,22_42_48_100245
2440,501.0,22_42_48_100262
2441,503.0,22_42_48_100313
2442,511.0,22_42_48_100350
2443,502.0,22_42_48_100384
2444,502.0,22_42_48_100434
2445,503.0,22_42_48_100468
2446,502.0,22_42_48_100516
2447,502.0,22_42_48_100551
2448,503.0,22_42_48_100584
2449,503.0,22_42_48_100635
2450,513.0,22_42_48_100668
2451,504.0,22_42_48_100717
2452,503.0,22_42_48_100751
2453,505.0,22_42_48_100802
2454,514.0,22_42_48_100836
2455,504.0,22_42_48_100869
2456,504.0,22_42_48_100918
2457,504.0,22_42_48_100952
2458,504.0,22_42_48_101002
2459,504.0,22_42_48_101035
2460,503.0,22_42_49_101068
2461,504.0,22_42_49_101118
2462,504.0,22_42_49_101152
2463,504.0,22_42_49_101201
2464,503.0,22_42_49_101234
2465,502.0,22_42_49_101285
2466,509.0,22_42_49_101335
2467,504.0,22_42_49_101351
2468,501.0,22_42_49_101402
2469,501.0,22_42_49_101438
2470,510.0,22_42_49_101489
2471,501.0,22_42_49_101538
2472,501.0,22_42_49_101556
2473,505.0,22_42_49_101604
2474,508.0,22_42_49_101639
2475,501.0,22_42_49_101690
2476,501.0,22_42_49_101740
2477,507.0,22_42_49_101757
2478,504.0,22_42_49_101807
2479,510.0,22_42_49_101839
2480,502.0,22_42_49_101878
2481,502.0,22_42_49_101929
2482,504.0,22_42_49_101962
2483,503.0,22_42_49_102012
2484,503.0,22_42_49_102044
2485,505.0,22_42_50_102078
2486,504.0,22_42_50_102129
2487,503.0,22_42_50_102162
2488,503.0,22_42_50_102210
2489,504.0,22_42_50_102244
2490,503.0,22_42_50_102295
2491,503.0,22_42_50_102328
2492,504.0,22_42_50_102378
2493,504.0,22_42_50_102413
2494,503.0,22_42_50_102447
2495,503.0,22_42_50_102482
2496,504.0,22_42_50_102532
2497,503.0,22_42_50_102566
2498,504.0,22_42_50_102613
2499,503.0,22_42_50_102651
2500,502.0,22_42_50_102684
2501,502.0,22_42_50_102735
2502,502.0,22_42_50_102768
2503,501.0,22_42_50_102818
2504,506.0,22_42_50_102851
2505,502.0,22_42_50_102902
2506,501.0,22_42_50_102935
2507,507.0,22_42_50_102968
2508,502.0,22_42_50_103017
2509,501.0,22_42_50_103051
2510,501.0,22_42_51_103101
2511,501.0,22_42_51_103151
2512,502.0,22_42_51_103187
2513,502.0,22_42_51_103221
2514,502.0,22_42_51_103254
2515,503.0,22_42_51_103304
2516,503.0,22_42_51_103353
2517,502.0,22_42_51_103389
2518,502.0,22_42_51_103422
2519,503.0,22_42_51_103456
2520,503.0,22_42_51_103507
2521,503.0,22_42_51_103540
2522,503.0,22_42_51_103588
2523,504.0,22_42_51_103627
2524,510.0,22_42_51_103661
2525,505.0,22_42_51_103695
2526,514.0,22_42_51_103745
2527,503.0,22_42_51_103793
2528,504.0,22_42_51_103843
2529,504.0,22_42_51_103859
2530,504.0,22_42_51_103908
2531,503.0,22_42_51_103941
2532,505.0,22_42_51_103992
2533,504.0,22_42_51_104024
2534,502.0,22_42_52_104075
2535,501.0,22_42_52_104107
2536,512.0,22_42_52_104156
2537,501.0,22_42_52_104189
2538,501.0,22_42_52_104223
2539,502.0,22_42_52_104274
2540,500.0,22_42_52_104308
2541,502.0,22_42_52_104356
2542,505.0,22_42_52_104390
2543,502.0,22_42_52_104423
2544,502.0,22_42_52_104474
2545,501.0,22_42_52_104507
2546,502.0,22_42_52_104556
2547,502.0,22_42_52_104606
2548,502.0,22_42_52_104637
2549,502.0,22_42_52_104671
2550,502.0,22_42_52_104721
2551,503.0,22_42_52_104754
2552,503.0,22_42_52_104787
2553,503.0,22_42_52_104836
2554,503.0,22_42_52_104870
2555,504.0,22_42_52_104920
2556,506.0,22_42_52_104953
2557,504.0,22_42_52_104987
2558,503.0,22_42_52_105035
2559,506.0,22_42_53_105070
2560,506.0,22_42_53_105119
2561,503.0,22_42_53_105153
2562,504.0,22_42_53_105203
2563,503.0,22_42_53_105235
2564,503.0,22_42_53_105285
2565,505.0,22_42_53_105319
2566,502.0,22_42_53_105352
2567,512.0,22_42_53_105402
2568,501.0,22_42_53_105434
2569,501.0,22_42_53_105485
2570,511.0,22_42_53_105518
2571,502.0,22_42_53_105567
2572,502.0,22_42_53_105601
2573,500.0,22_42_53_105651
2574,501.0,22_42_53_105684
2575,501.0,22_42_53_105732
2576,501.0,22_42_53_105763
2577,502.0,22_42_53_105814
2578,511.0,22_42_53_105847
2579,502.0,22_42_53_105879
2580,502.0,22_42_53_105928
2581,504.0,22_42_53_105961
2582,508.0,22_42_53_106012
2583,507.0,22_42_53_106045
2584,503.0,22_42_54_106095
2585,504.0,22_42_54_106130
2586,514.0,22_42_54_106162
2587,504.0,22_42_54_106212
2588,509.0,22_42_54_106262
2589,504.0,22_42_54_106293
2590,503.0,22_42_54_106327
2591,504.0,22_42_54_106377
2592,506.0,22_42_54_106410
2593,504.0,22_42_54_106443
2594,505.0,22_42_54_106492
2595,511.0,22_42_54_106525
2596,503.0,22_42_54_106576
2597,503.0,22_42_54_106609
2598,502.0,22_42_54_106658
2599,511.0,22_42_54_106691
2600,503.0,22_42_54_106726
2601,501.0,22_42_54_106776
2602,504.0,22_42_54_106810
2603,501.0,22_42_54_106860
2604,501.0,22_42_54_106901
2605,502.0,22_42_54_106934
2606,502.0,22_42_54_106986
2607,501.0,22_42_54_107018
2608,508.0,22_42_54_107051
2609,502.0,22_42_55_107100
2610,502.0,22_42_55_107134
2611,502.0,22_42_55_107185
2612,502.0,22_42_55_107218
2613,502.0,22_42_55_107266
2614,503.0,22_42_55_107303
2615,504.0,22_42_55_107336
2616,503.0,22_42_55_107387
2617,503.0,22_42_55_107420
2618,503.0,22_42_55_107469
2619,503.0,22_42_55_107505
2620,504.0,22_42_55_107538
2621,509.0,22_42_55_107606
2622,504.0,22_42_55_107623
2623,503.0,22_42_55_107674
2624,504.0,22_42_55_107713
2625,503.0,22_42_55_107747
2626,503.0,22_42_55_107781
2627,503.0,22_42_55_107831
2628,512.0,22_42_55_107879
2629,502.0,22_42_55_107916
2630,502.0,22_42_55_107949
2631,510.0,22_42_55_107983
2632,507.0,22_42_55_108034
2633,501.0,22_42_56_108067
2634,501.0,22_42_56_108117
2635,502.0,22_42_56_108150
2636,501.0,22_42_56_108183
2637,501.0,22_42_56_108233
2638,502.0,22_42_56_108268
2639,501.0,22_42_56_108302
2640,501.0,22_42_56_108369
2641,501.0,22_42_56_108386
2642,503.0,22_42_56_108436
2643,502.0,22_42_56_108470
2644,502.0,22_42_56_108506
2645,502.0,22_42_56_108573
2646,502.0,22_42_56_108590
2647,503.0,22_42_56_108638
2648,503.0,22_42_56_108686
2649,503.0,22_42_56_108717
2650,505.0,22_42_56_108752
2651,508.0,22_42_56_108801
2652,510.0,22_42_56_108835
2653,504.0,22_42_56_108868
2654,505.0,22_42_56_108917
2655,504.0,22_42_56_108951
2656,503.0,22_42_56_109001
2657,504.0,22_42_56_109034
2658,503.0,22_42_57_109084
2659,512.0,22_42_57_109116
2660,504.0,22_42_57_109150
2661,502.0,22_42_57_109201
2662,503.0,22_42_57_109235
2663,502.0,22_42_57_109284
2664,501.0,22_42_57_109317
2665,509.0,22_42_57_109368
2666,503.0,22_42_57_109400
2667,501.0,22_42_57_109447
2668,502.0,22_42_57_109480
2669,502.0,22_42_57_109531
2670,501.0,22_42_57_109564
2671,501.0,22_42_57_109614
2672,501.0,22_42_57_109646
2673,501.0,22_42_57_109680
2674,502.0,22_42_57_109730
2675,503.0,22_42_57_109763
2676,504.0,22_42_57_109796
2677,502.0,22_42_57_109845
2678,503.0,22_42_57_109879
2679,505.0,22_42_57_109929
2680,504.0,22_42_57_109962
